VendorName,VendorNumber,Brand,PurchasePrice,PurchaseQuantity,PurchaseDollars,Price,Volume,PricePurchasePrice,InvoiceQuantity,InvoiceDollars,TotalFreight,TotalSalesDollar,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,Description,TotalProfit
MARTIGNETTI COMPANIES,4425,23078,14.19,13.0,184.47,21.99,750.0,14.19,2640411.0,27861690.019999996,144929.24,549.7500000000001,197.91000000000003,25.0,2.79,Sbragia Home Ranch Merlot,365.2800000000001
E & J GALLO WINERY         ,3252,16360,5.12,36.0,184.32,7.79,750.0,5.12,1858260.0,12289608.089999998,61966.909999999996,503.64,41.97,36.0,4.050000000000001,Columbia Winery Merlot,319.32
SAZERAC NORTH AMERICA INC. ,660,110,4.84,38.0,183.92000000000002,6.49,1000.0,4.84,503931.0,3537977.55,17932.329999999994,240.1300000000001,194.70000000000005,37.0,38.849999999999994,Mr Boston Creme de Menthe-Wh,56.21000000000009
PINE STATE TRADING CO      ,7153,11768,7.66,24.0,183.84,11.49,375.0,7.66,424427.0,3129071.589999999,15884.819999999998,22.98,22.98,2.0,0.12,Carpene Malvolti Prosecco,-160.86
STATE WINE & SPIRITS   ,653,21397,30.61,6.0,183.66,44.99,750.0,30.61,154092.0,1529682.0400000003,8014.98,0.0,0.0,0.0,0.0,0,-183.66
M S WALKER INC             ,9552,20670,61.22,3.0,183.66,119.99,750.0,61.22,1372841.0,10935817.3,55551.819999999985,719.92,449.95,8.0,0.88,Catena Zapata Nicasia Vyd,536.26
STATE WINE & SPIRITS   ,653,20471,5.1,36.0,183.60000000000002,7.49,750.0,5.1,154092.0,1529682.0400000003,8014.98,215.23000000000002,39.45,27.0,3.03,Viu Manet Rsva Chard,31.629999999999995
MARTIGNETTI COMPANIES,4425,25137,12.24,15.0,183.6,17.99,750.0,12.24,2640411.0,27861690.019999996,144929.24,2392.6699999999983,1906.9400000000007,133.0,14.659999999999986,Nicole Chanrion Cote de Brou,2209.0699999999983
PERFECTA WINES             ,10754,42734,16.66,11.0,183.26,24.99,750.0,16.66,553116.0,5665501.530000001,28720.52,74.97,74.97,3.0,0.33,K Vntrs Viognier Columbia,-108.28999999999999
SOUTHERN WINE & SPIRITS NE ,2000,22474,8.72,21.0,183.12,12.99,750.0,8.72,406875.0,3740617.3799999994,19016.59,181.86,51.96,14.0,1.57,The White Doe White,-1.259999999999991
KOBRAND CORPORATION        ,4692,25069,20.26,9.0,182.33999999999997,29.99,750.0,20.26,161002.0,1808146.3299999996,9139.38,1979.3400000000004,1319.5600000000002,66.0,7.320000000000003,Jadot Cote de Beaune Vlgs 13,1797.0000000000005
JIM BEAM BRANDS COMPANY    ,12546,3618,7.29,25.0,182.24999999999997,10.99,750.0,7.29,2737165.0,24203151.05000001,123880.96999999999,1638.3600000000008,1018.9800000000007,164.0,129.28000000000023,Pinnacle Mimosa Vodka,1456.1100000000008
ULTRA BEVERAGE COMPANY LLP ,9165,20424,60.64,3.0,181.92000000000002,93.99,750.0,60.64,1077527.0,13210613.930000002,68054.70000000003,4065.5699999999965,2655.7199999999984,43.0,4.760000000000001,Viberti Barolo Rsv 06 Volta,3883.6499999999965
MARTIGNETTI COMPANIES,4425,17331,7.58,24.0,181.92,10.99,750.0,7.58,2640411.0,27861690.019999996,144929.24,10.99,10.99,1.0,0.11,Sean Minor Four Bears Svgn B,-170.92999999999998
PERFECTA WINES             ,10754,24227,7.58,24.0,181.92,10.99,750.0,7.58,553116.0,5665501.530000001,28720.52,263.76,21.98,24.0,2.7,Arca Nova Rose,81.84
PERFECTA WINES             ,10754,21471,30.32,6.0,181.92,46.99,750.0,30.32,553116.0,5665501.530000001,28720.52,1080.77,422.91,23.0,2.5700000000000003,Ch Haut Marbuzet St Estephe,898.85
PSP WINES ,7255,23498,7.58,24.0,181.92,10.99,750.0,7.58,16493.0,128895.68999999999,648.71,186.83,120.88999999999997,17.0,1.8800000000000003,Coste di Brenta Cerasuolo,4.910000000000025
MARTIGNETTI COMPANIES,4425,12539,9.08,20.0,181.6,13.99,750.0,9.08,2640411.0,27861690.019999996,144929.24,1748.7500000000005,895.3600000000005,125.0,13.909999999999998,Croix de Basson Rose Organic,1567.1500000000005
E & J GALLO WINERY         ,3252,46372,11.33,16.0,181.28,16.99,5000.0,11.33,1858260.0,12289608.089999998,61966.909999999996,271.84000000000003,152.91,16.0,12.0,Carlo Rossi RSV Chard Cal,90.56000000000003
THE IMPORTED GRAPE LLC     ,90017,20092,7.53,24.0,180.72,11.99,750.0,7.53,2280.0,16093.769999999993,80.03,297.75,117.89999999999998,25.0,2.8000000000000003,Dos Minas Torrontes,117.03
WINE GROUP INC             ,9815,19019,7.53,24.0,180.72,10.99,750.0,7.53,888385.0,5258636.79,27100.409999999996,65.94,54.95,6.0,0.66,Save Me San Francisco Merlot,-114.78
PINE STATE TRADING CO      ,7153,24065,7.53,24.0,180.72,10.99,1500.0,7.53,424427.0,3129071.589999999,15884.819999999998,87.91999999999999,32.97,8.0,1.79,Camelot Cab Svgn,-92.80000000000001
TRINCHERO FAMILY ESTATES   ,8892,12073,7.53,24.0,180.72,10.99,750.0,7.53,352526.0,2252211.31,11595.970000000003,93.9,75.92,10.0,1.1,Montevina Cab Svgn,-86.82
MARTIGNETTI COMPANIES,4425,24136,15.03,12.0,180.36,22.99,750.0,15.03,2640411.0,27861690.019999996,144929.24,1126.51,528.7700000000001,49.0,5.450000000000003,Chanson Le Bourgogne Pnt Nr,946.15
JIM BEAM BRANDS COMPANY    ,12546,3121,6.93,26.0,180.17999999999998,9.99,750.0,6.93,2737165.0,24203151.05000001,123880.96999999999,2936.409999999987,2015.3800000000017,309.0,243.65999999999954,Pinnacle Rainbow Sherbet,2756.2299999999873
PERFECTA WINES             ,10754,21447,59.99,3.0,179.97,92.99,750.0,59.99,553116.0,5665501.530000001,28720.52,3254.6499999999996,1580.83,35.0,3.8900000000000006,Ch Leoville Barton St Julien,3074.68
THE IMPORTED GRAPE LLC     ,90017,13418,4.99,36.0,179.64000000000001,7.29,750.0,4.99,2280.0,16093.769999999993,80.03,153.09,58.32,21.0,2.3400000000000003,Pacifico Sur Rose Carmenere,-26.55000000000001
MARTIGNETTI COMPANIES,4425,17275,4.99,36.0,179.64000000000001,7.49,750.0,4.99,2640411.0,27861690.019999996,144929.24,269.64,14.98,36.0,4.050000000000001,Sensi Tuscano Bianco,89.99999999999997
M S WALKER INC             ,9552,18669,7.48,24.0,179.52,10.99,750.0,7.48,1372841.0,10935817.3,55551.819999999985,85.92999999999999,71.94,7.0,0.77,Parducci Small Lot Pnt Gris,-93.59000000000002
CONSTELLATION BRANDS INC   ,1392,13242,7.48,24.0,179.52,10.99,750.0,7.48,2325892.0,15573917.899999999,79528.99,178.85,93.91999999999999,15.0,1.6600000000000001,Cadet D'Oc Cab Svgn Rthschld,-0.6700000000000159
CRUSH WINES                ,90047,20334,7.48,24.0,179.52,10.99,750.0,7.48,26349.0,287189.89999999997,1457.7299999999998,131.88,21.98,12.0,1.36,Drouet Freres Svgn Bl,-47.640000000000015
CONSTELLATION BRANDS INC   ,1392,25766,29.86,6.0,179.16,45.99,1500.0,29.86,2325892.0,15573917.899999999,79528.99,91.98,91.98,2.0,0.44,Simi Cab Svgn Alexander Vly,-87.17999999999999
PSP WINES ,7255,20403,7.46,24.0,179.04,13.49,750.0,7.46,16493.0,128895.68999999999,648.71,329.25,180.86,25.0,2.8,Tenuta Santo Pietro Imago 11,150.21
KOBRAND CORPORATION        ,4692,18284,11.18,16.0,178.88,16.99,750.0,11.18,161002.0,1808146.3299999996,9139.38,1141.3000000000002,604.6300000000002,70.0,7.770000000000002,Michele Chiarlo Arneis,962.4200000000002
PINE STATE TRADING CO      ,7153,22011,5.95,30.0,178.5,8.99,1500.0,5.95,424427.0,3129071.589999999,15884.819999999998,197.78000000000006,188.79000000000002,22.0,4.8500000000000005,LiDestri White Sangria,19.280000000000058
LATITUDE BEVERAGE COMPANY  ,4950,18594,7.43,24.0,178.32,10.99,750.0,7.43,53090.0,316446.76000000007,1609.9999999999995,98.91,76.92999999999999,9.0,0.99,Ninety+Cellars Lot 30 CDR,-79.41
Circa Wines                ,1650,24511,14.86,12.0,178.32,21.99,750.0,14.86,3320.0,42554.34,211.96999999999997,263.88,21.99,12.0,1.35,Tin Barn Znfdl RRV Gilsson,85.56
FREDERICK WILDMAN & SONS   ,9744,22440,14.86,12.0,178.32,21.99,750.0,14.86,70932.0,759449.24,3999.9299999999994,1077.5100000000002,835.6200000000002,49.0,5.410000000000003,S Aviron 12 Fleurie Madrieir,899.1900000000003
PINE STATE TRADING CO      ,7153,14939,7.43,24.0,178.32,10.99,750.0,7.43,424427.0,3129071.589999999,15884.819999999998,91.92,69.94,8.0,0.8900000000000001,El Jamon Tempranillo,-86.39999999999999
PINE STATE TRADING CO      ,7153,22098,16.21,11.0,178.31,27.99,750.0,16.21,424427.0,3129071.589999999,15884.819999999998,188.92000000000002,116.94999999999999,8.0,0.89,LAN Rsva Rioja,10.610000000000014
CONSTELLATION BRANDS INC   ,1392,15915,2.97,60.0,178.2,6.99,750.0,2.97,2325892.0,15573917.899999999,79528.99,895.1300000000005,319.85000000000025,187.0,20.909999999999993,Simply Naked Cab Svgn,716.9300000000005
VINEXTRA INC               ,90010,13997,14.83,12.0,177.96,22.99,750.0,14.83,8530.0,102639.51,524.9400000000002,0.0,0.0,0.0,0.0,0,-177.96
DIAGEO NORTH AMERICA INC   ,3960,371,7.4,24.0,177.6,9.99,1000.0,7.4,5459788.0,50959796.849999994,257032.07000000007,79.92,69.93,8.0,8.4,Myers Platinum White Rum,-97.67999999999999
E & J GALLO WINERY         ,3252,39255,9.86,18.0,177.48,14.99,750.0,9.86,1858260.0,12289608.089999998,61966.909999999996,59.96,29.98,4.0,0.45,Las Rocas Garnacha Vinas Vi,-117.51999999999998
M S WALKER INC             ,9552,15020,4.93,36.0,177.48,12.99,750.0,4.93,1372841.0,10935817.3,55551.819999999985,217.76000000000002,116.87999999999998,24.0,2.6799999999999997,Angeline Chard Cal,40.28000000000003
M S WALKER INC             ,9552,21275,7.38,24.0,177.12,10.99,750.0,7.38,1372841.0,10935817.3,55551.819999999985,43.96,32.97,4.0,0.44,Honoro Vera Blanco Rueda,-133.16
WINE GROUP INC             ,9815,19709,7.38,24.0,177.12,10.99,750.0,7.38,888385.0,5258636.79,27100.409999999996,142.86999999999998,109.89999999999998,13.0,1.4300000000000002,Soul Sister Pnt Nr,-34.25000000000003
JIM BEAM BRANDS COMPANY    ,12546,4073,5.9,30.0,177.0,9.99,750.0,5.9,2737165.0,24203151.05000001,123880.96999999999,1378.1600000000012,958.7200000000009,184.0,145.07000000000022,Calico Jack Pin/Coc Rum,1201.1600000000012
MHW LTD                    ,6213,5408,8.84,20.0,176.8,11.49,750.0,8.84,215201.0,1888333.0099999998,9621.580000000002,218.31,80.42999999999999,19.0,14.979999999999999,Bols Maraschino Liqueur,41.50999999999999
KOBRAND CORPORATION        ,4692,43395,29.45,6.0,176.7,42.99,750.0,29.45,161002.0,1808146.3299999996,9139.38,128.97,85.98,3.0,0.33,M Chiarlo Barolo Tortoniano,-47.72999999999999
PINE STATE TRADING CO      ,7153,7222,4.9,36.0,176.4,7.49,750.0,4.9,424427.0,3129071.589999999,15884.819999999998,284.62,52.43000000000001,38.0,4.29,Mateus Rose,108.22
WINE GROUP INC             ,9815,16775,2.48,71.0,176.08,3.79,750.0,2.48,888385.0,5258636.79,27100.409999999996,227.39999999999995,94.75000000000004,60.0,6.700000000000003,Lucky Duck Moscato,51.319999999999936
PERFECTA WINES             ,10754,22932,14.66,12.0,175.92,21.99,750.0,14.66,553116.0,5665501.530000001,28720.52,0.0,0.0,0.0,0.0,0,-175.92
PINE STATE TRADING CO      ,7153,14495,7.33,24.0,175.92,10.99,750.0,7.33,424427.0,3129071.589999999,15884.819999999998,109.89999999999998,87.91999999999999,10.0,1.1,Quinta d Azevedo Vinho Verde,-66.02000000000001
SAZERAC CO INC             ,8004,2573,15.99,11.0,175.89,19.99,750.0,15.99,1417727.0,9916770.259999998,50293.62000000002,159.92,79.96,8.0,6.300000000000001,Firefly Caramel Moonshine,-15.969999999999999
CONSTELLATION BRANDS INC   ,1392,19860,2.93,60.0,175.79999999999998,4.49,500.0,2.93,2325892.0,15573917.899999999,79528.99,135.21999999999997,103.28999999999998,28.0,2.1900000000000004,Rex Goliath Red Moscato,-40.58000000000001
REMY COINTREAU USA INC     ,7239,4518,35.11,5.0,175.55,64.99,1750.0,35.11,142363.0,3354958.28,16978.669999999995,781.8299999999999,367.92,17.0,31.239999999999995,Remy Martin VS Cognac,606.28
WINE GROUP INC             ,9815,22406,2.14,82.0,175.48,3.29,750.0,2.14,888385.0,5258636.79,27100.409999999996,223.71999999999994,92.12000000000005,68.0,7.590000000000003,Three Wishes Cab Svgn,48.23999999999995
KOBRAND CORPORATION        ,4692,11279,29.21,6.0,175.26,44.99,750.0,29.21,161002.0,1808146.3299999996,9139.38,764.83,629.86,17.0,1.8700000000000003,Cabreo Il Borgo Toscana,589.57
SOUTHERN WINE & SPIRITS NE ,2000,23308,87.58,2.0,175.16,126.99,750.0,87.58,406875.0,3740617.3799999994,19016.59,1396.89,761.9399999999999,11.0,1.2300000000000002,Ch Canon St Emilion Gr Cr 11,1221.73
VINILANDIA USA             ,90024,27089,14.56,12.0,174.72,21.99,750.0,14.56,59428.0,548855.3700000002,2802.6400000000003,263.88,21.99,12.0,1.35,Ch Perron Brdx Rouge,89.16
PSP WINES ,7255,20387,7.28,24.0,174.72,10.99,750.0,7.28,16493.0,128895.68999999999,648.71,263.76,21.98,24.0,2.7,Antico Colle Chianti Colli,89.03999999999999
PERFECTA WINES             ,10754,35956,14.56,12.0,174.72,21.99,750.0,14.56,553116.0,5665501.530000001,28720.52,263.88,197.91000000000003,12.0,1.32,Kesselstatt Schwartzhof GG,89.16
FREDERICK WILDMAN & SONS   ,9744,24387,13.42,13.0,174.45999999999998,19.99,750.0,13.42,70932.0,759449.24,3999.9299999999994,1599.2000000000005,979.5100000000003,80.0,8.870000000000001,Steph Avrn Julienas Vielles,1424.7400000000005
FLAG HILL WINERY & VINEYARD,17031,32807,7.58,23.0,174.33999999999997,12.99,750.0,7.58,20608.0,300403.20000000007,1573.3099999999997,1545.8100000000006,870.3300000000005,119.0,13.229999999999995,Flag Hill De Chaunac Red NH,1371.4700000000007
CASTLE BRANDS CORP.        ,1485,1000,11.62,15.0,174.3,14.99,750.0,11.62,105220.0,1679383.91,8497.589999999998,1037.3800000000003,752.5500000000003,62.0,48.879999999999974,Goslings Dark'n Stormy VAP,863.0800000000004
PALM BAY INTERNATIONAL INC ,6785,18431,29.03,6.0,174.18,44.99,750.0,29.03,375697.0,2693984.3300000005,13605.409999999998,1259.72,1124.75,28.0,3.0899999999999994,Bertani Villa Arvedi Amarone,1085.54
ULTRA BEVERAGE COMPANY LLP ,9165,20684,58.06,3.0,174.18,127.49,750.0,58.06,1077527.0,13210613.930000002,68054.70000000003,539.94,359.96,6.0,0.67,A Bichot Clos Marechaudes,365.76000000000005
MARTIGNETTI COMPANIES,4425,23258,19.35,9.0,174.15,29.99,750.0,19.35,2640411.0,27861690.019999996,144929.24,6237.919999999993,1349.5500000000002,208.0,23.339999999999982,David Bruce Pnt Nr Anderson,6063.769999999993
JIM BEAM BRANDS COMPANY    ,12546,2195,13.38,13.0,173.94,16.99,750.0,13.38,2737165.0,24203151.05000001,123880.96999999999,237.85999999999999,50.97,14.0,11.03,Tangle Ridge Canadian Whisky,63.91999999999999
BACARDI USA INC            ,480,4316,7.24,24.0,173.76,9.99,750.0,7.24,1427075.0,17624378.719999995,89286.26999999999,287.76,11.99,24.0,18.9,Bacardi Peach Red Rum,114.0
TRINCHERO FAMILY ESTATES   ,8892,33215,3.62,48.0,173.76,5.29,750.0,3.62,352526.0,2252211.31,11595.970000000003,275.0799999999999,89.93000000000002,52.0,5.810000000000003,Sycamore Lane Wh Znfdl Cal,101.31999999999994
VINILANDIA USA             ,90024,26304,14.47,12.0,173.64,21.99,750.0,14.47,59428.0,548855.3700000002,2802.6400000000003,263.88,21.99,12.0,1.35,Brooks Runaway Red,90.24000000000001
MARTIGNETTI COMPANIES,4425,3742,21.7,8.0,173.6,27.99,750.0,21.7,2640411.0,27861690.019999996,144929.24,979.6500000000001,783.7200000000001,35.0,27.619999999999983,Spring 44 Vodka,806.0500000000001
PINE STATE TRADING CO      ,7153,24573,7.23,24.0,173.52,10.99,750.0,7.23,424427.0,3129071.589999999,15884.819999999998,119.89999999999999,95.91999999999999,10.0,1.1,Oko Malbec Mendoza Organic,-53.62000000000002
CRUSH WINES                ,90047,20637,7.23,24.0,173.52,13.99,750.0,7.23,26349.0,287189.89999999997,1457.7299999999998,391.72,55.96,28.0,3.14,Netzl Rosanna Rose,218.20000000000002
ULTRA BEVERAGE COMPANY LLP ,9165,29554,21.61,8.0,172.88,31.99,375.0,21.61,1077527.0,13210613.930000002,68054.70000000003,0.0,0.0,0.0,0.0,0,-172.88
M S WALKER INC             ,9552,23863,14.38,12.0,172.56,20.99,750.0,14.38,1372841.0,10935817.3,55551.819999999985,263.88,109.94999999999999,12.0,1.34,Bisol Crede Prosseco Super V,91.32
KOBRAND CORPORATION        ,4692,25057,21.56,8.0,172.48000000000002,32.99,750.0,21.56,161002.0,1808146.3299999996,9139.38,1583.5200000000002,1055.68,48.0,5.33,Jadot Marsannay Clos Roy 13,1411.0400000000002
MARTIGNETTI COMPANIES,4425,21617,4.79,36.0,172.44,9.99,750.0,4.79,2640411.0,27861690.019999996,144929.24,2656.199999999996,1321.1100000000015,380.0,42.29999999999993,Querry Cider,2483.759999999996
LATITUDE BEVERAGE COMPANY  ,4950,14808,7.18,24.0,172.32,10.99,750.0,7.18,53090.0,316446.76000000007,1609.9999999999995,76.93,43.96,7.0,0.78,Ninety+Cellars Lot 21 Fusion,-95.38999999999999
DIAGEO CHATEAU ESTATE WINES,1590,11319,7.18,24.0,172.32,12.99,750.0,7.18,187841.0,1365472.8299999996,7259.75,116.90999999999998,103.91999999999999,9.0,0.99,Rosenblum Vntnrs Cv Cab Svgn,-55.41000000000001
MARTIGNETTI COMPANIES,4425,20000,7.18,24.0,172.32,20.99,750.0,7.18,2640411.0,27861690.019999996,144929.24,1387.8200000000002,453.0800000000002,118.0,13.180000000000001,Soter Vyds Planet Oregon Pnt,1215.5000000000002
MARTIGNETTI COMPANIES,4425,14053,7.18,24.0,172.32,10.99,750.0,7.18,2640411.0,27861690.019999996,144929.24,87.91999999999999,43.96,8.0,0.89,Seven Daughters Red,-84.4
STATE WINE & SPIRITS   ,653,18159,7.18,24.0,172.32,10.99,750.0,7.18,154092.0,1529682.0400000003,8014.98,26.97,8.99,3.0,0.34,Maggio Petite Sirah,-145.35
TREASURY WINE ESTATES      ,9819,17944,7.18,24.0,172.32,10.99,750.0,7.18,497770.0,2978686.399999999,14836.570000000005,153.86,98.90999999999998,14.0,1.5500000000000003,Beringer Fndrs Est Malbec,-18.45999999999998
DIAGEO NORTH AMERICA INC   ,3960,713,19.11,9.0,171.99,25.99,1000.0,19.11,5459788.0,50959796.849999994,257032.07000000007,441.83000000000004,389.8500000000001,17.0,17.850000000000005,Capt Morgan Black Spiced Rum,269.84000000000003
R.P.IMPORTS INC            ,7749,19604,28.66,6.0,171.96,42.99,750.0,28.66,498.0,18776.869999999995,91.5,644.85,343.92,15.0,1.6700000000000002,Ch Lacoste-Borie Pauillac 10,472.89
PINE STATE TRADING CO      ,7153,18011,4.9,35.0,171.5,7.49,750.0,4.9,424427.0,3129071.589999999,15884.819999999998,187.25,127.32999999999997,25.0,2.7600000000000007,Bella Bolla Moscato,15.75
STATE WINE & SPIRITS   ,653,16611,7.14,24.0,171.36,10.99,750.0,7.14,154092.0,1529682.0400000003,8014.98,179.84,179.84,16.0,1.7600000000000007,Leese-Fitch Merlot,8.47999999999999
STATE WINE & SPIRITS   ,653,17702,7.14,24.0,171.36,10.99,750.0,7.14,154092.0,1529682.0400000003,8014.98,32.97,10.99,3.0,0.34,Gateway Vinho Verde,-138.39000000000001
CONSTELLATION BRANDS INC   ,1392,18300,4.76,36.0,171.35999999999999,6.99,1500.0,4.76,2325892.0,15573917.899999999,79528.99,195.72000000000006,125.81999999999996,28.0,6.259999999999999,Vendange Sweet Pink Moscato,24.36000000000007
MARTIGNETTI COMPANIES,4425,11918,85.61,2.0,171.22,139.9,750.0,85.61,2640411.0,27861690.019999996,144929.24,999.92,749.9399999999999,8.0,0.88,Ch de Beaucastel Pape Blanc,828.6999999999999
R.P.IMPORTS INC            ,7749,19591,28.47,6.0,170.82,42.99,750.0,28.47,498.0,18776.869999999995,91.5,558.87,343.92,13.0,1.4400000000000004,Goulee Cos d'Estournel 10,388.05
MARTIGNETTI COMPANIES,4425,24525,14.19,12.0,170.28,21.99,750.0,14.19,2640411.0,27861690.019999996,144929.24,0.0,0.0,0.0,0.0,0,-170.28
M S WALKER INC             ,9552,14988,14.19,12.0,170.28,21.99,750.0,14.19,1372841.0,10935817.3,55551.819999999985,263.87999999999994,131.94,12.0,1.33,Argiano Non Confunditur Rsso,93.59999999999994
M S WALKER INC             ,9552,25429,14.19,12.0,170.28,21.99,750.0,14.19,1372841.0,10935817.3,55551.819999999985,263.88000000000005,241.89000000000004,12.0,1.32,Ch Pesquie Quint Ventoux Red,93.60000000000005
WINE GROUP INC             ,9815,17979,7.09,24.0,170.16,10.99,750.0,7.09,888385.0,5258636.79,27100.409999999996,142.87,109.89999999999998,13.0,1.4300000000000002,California 37 Cab Svgn,-27.289999999999992
CONSTELLATION BRANDS INC   ,1392,28639,7.09,24.0,170.16,10.99,750.0,7.09,2325892.0,15573917.899999999,79528.99,32.97,21.98,3.0,0.33,Cadet d'Oc Chard Rothschild,-137.19
VINILANDIA USA             ,90024,25246,7.09,24.0,170.16,10.99,750.0,7.09,59428.0,548855.3700000002,2802.6400000000003,65.94,54.95,6.0,0.66,M Sullberg Chard,-104.22
PERFECTA WINES             ,10754,21481,34.01,5.0,170.05,63.99,750.0,34.01,553116.0,5665501.530000001,28720.52,399.92,149.97,8.0,0.89,Chateau Giscours Margaux,229.87
STE MICHELLE WINE ESTATES  ,8673,12117,21.19,8.0,169.52,31.99,750.0,21.19,419822.0,3086650.7,15919.700000000003,271.92,71.98,8.0,0.9,Antinori Cervaro della Salla,102.4
PINE STATE TRADING CO      ,7153,11769,3.53,48.0,169.44,5.29,187.0,3.53,424427.0,3129071.589999999,15884.819999999998,10.58,5.29,2.0,0.06,Carpene Malvolti Prosecco,-158.85999999999999
THE IMPORTED GRAPE LLC     ,90017,16864,4.7,36.0,169.2,7.29,750.0,4.7,2280.0,16093.769999999993,80.03,116.64000000000003,36.45,16.0,1.7900000000000005,Pacifico Sur Merlot,-52.55999999999996
SOUTHERN WINE & SPIRITS NE ,2000,45293,4.69,36.0,168.84,6.99,750.0,4.69,406875.0,3740617.3799999994,19016.59,102.86999999999998,86.89,13.0,1.4300000000000004,C K Mondavi Willw Pnt Grigio,-65.97000000000003
CAMPARI AMERICA            ,11567,2471,18.74,9.0,168.65999999999997,23.99,750.0,18.74,501284.0,4141720.7100000004,20964.809999999998,215.90999999999997,71.97,9.0,7.09,Wild Turkey 81 Rye,47.25
